"","assembly_accession","bioproject_accession","biosample_common_name","biosample_description","tax_id","organism_name","source_db","biosample_owner","biosample_host","biosample_location","biosample_isolation","biosample_ecotype","assembly_level","contig_l50","contig_n50","gaps_between_scaffolds","atgc_count","gc_percent","genome_coverage","component_sequences","contigs","organelles","scaffolds","scaffold_l50","scaffold_n50","chromosomes","sequence_length","ungapped_length","organelle_description","organelle_sequence_length","is_SO","rank1","rank2","rank3","rank4","rank5","rank6","rank7"
"67","GCA_040869195.1","PRJNA1099197",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","Uppsala University",NA,"missing",NA,NA,"Scaffold",13,73963075,NA,2517563142,41.5,72.9,379,423,NA,379,8,141085310,NA,2517567542,2517563142,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"68","GCA_040869195.1","PRJNA1099197",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","Uppsala University",NA,"missing",NA,NA,"Scaffold",13,73963075,NA,2517563142,41.5,72.9,379,423,NA,379,8,141085310,NA,2517567542,2517563142,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"69","GCA_900500725.1","PRJEB26995",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1232,538754,NA,2300842473,41,200,6169,13956,NA,6169,108,6207322,NA,2313485084,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"70","GCA_900500725.1","PRJEB26995",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1232,538754,NA,2300842473,41,200,6169,13956,NA,6169,108,6207322,NA,2313485084,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"71","GCA_900500725.1","PRJEB26995",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1232,538754,NA,2300842473,41,200,6169,13956,NA,6169,108,6207322,NA,2313485084,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"72","GCA_900500725.1","PRJEB26995",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1232,538754,NA,2300842473,41,200,6169,13956,NA,6169,108,6207322,NA,2313485084,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"73","GCA_900500725.1","PRJEB26995",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1232,538754,NA,2300842473,41,200,6169,13956,NA,6169,108,6207322,NA,2313485084,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"74","GCA_900500725.1","PRJEB26995",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1232,538754,NA,2300842473,41,200,6169,13956,NA,6169,108,6207322,NA,2313485084,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"75","GCA_900500725.1","PRJEB26995",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1232,538754,NA,2300842473,41,200,6169,13956,NA,6169,108,6207322,NA,2313485084,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"76","GCA_900500725.1","PRJEB26995",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1232,538754,NA,2300842473,41,200,6169,13956,NA,6169,108,6207322,NA,2313485084,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"77","GCA_900642305.1","PRJEB30577",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1237,537425,NA,2300842473,41,15000,5180,13973,NA,5180,7,139181869,NA,2313585684,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"78","GCA_900642305.1","PRJEB30577",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1237,537425,NA,2300842473,41,15000,5180,13973,NA,5180,7,139181869,NA,2313585684,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"79","GCA_900642305.1","PRJEB30577",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1237,537425,NA,2300842473,41,15000,5180,13973,NA,5180,7,139181869,NA,2313585684,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"80","GCA_900642305.1","PRJEB30577",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1237,537425,NA,2300842473,41,15000,5180,13973,NA,5180,7,139181869,NA,2313585684,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"81","GCA_900642305.1","PRJEB30577",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1237,537425,NA,2300842473,41,15000,5180,13973,NA,5180,7,139181869,NA,2313585684,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"82","GCA_900642305.1","PRJEB30577",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1237,537425,NA,2300842473,41,15000,5180,13973,NA,5180,7,139181869,NA,2313585684,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"83","GCA_900642305.1","PRJEB30577",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1237,537425,NA,2300842473,41,15000,5180,13973,NA,5180,7,139181869,NA,2313585684,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"84","GCA_900642305.1","PRJEB30577",NA,"Arctocephalus gazella","37190","Arctocephalus gazella","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",1237,537425,NA,2300842473,41,15000,5180,13973,NA,5180,7,139181869,NA,2313585684,2300858716,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella"
"85","GCA_040955285.2","PRJNA1117509",NA,"Arctozenus risso","473348","Arctozenus risso","GENBANK","Canada's national platform for genome sequencing and analysis",NA,"Canada: Halifax, Nova Scotia; Scotian Shelf","Atlantic Ocean, marine benthic",NA,"Scaffold",4366,117323,NA,1949565363,44,31.71,16734,22419,1,16734,2571,187353,NA,1950702363,1949565363,"Mitochondrion",18901,TRUE,"Eukaryota","Chordata","Actinopteri","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso"
"86","GCA_040955285.2","PRJNA1117509",NA,"Arctozenus risso","473348","Arctozenus risso","GENBANK","Canada's national platform for genome sequencing and analysis",NA,"Canada: Halifax, Nova Scotia; Scotian Shelf","Atlantic Ocean, marine benthic",NA,"Scaffold",4366,117323,NA,1949565363,44,31.71,16734,22419,1,16734,2571,187353,NA,1950702363,1949565363,"Mitochondrion",18901,TRUE,"Eukaryota","Chordata","Actinopteri","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso"
"87","GCA_040955285.2","PRJNA1117509",NA,"Arctozenus risso","473348","Arctozenus risso","GENBANK","Canada's national platform for genome sequencing and analysis",NA,"Canada: Halifax, Nova Scotia; Scotian Shelf","Atlantic Ocean, marine benthic",NA,"Scaffold",4366,117323,NA,1949565363,44,31.71,16734,22419,1,16734,2571,187353,NA,1950702363,1949565363,"Mitochondrion",18901,TRUE,"Eukaryota","Chordata","Actinopteri","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso"
"88","GCA_040955285.2","PRJNA1117509",NA,"Arctozenus risso","473348","Arctozenus risso","GENBANK","Canada's national platform for genome sequencing and analysis",NA,"Canada: Halifax, Nova Scotia; Scotian Shelf","Atlantic Ocean, marine benthic",NA,"Scaffold",4366,117323,NA,1949565363,44,31.71,16734,22419,1,16734,2571,187353,NA,1950702363,1949565363,"Mitochondrion",18901,TRUE,"Eukaryota","Chordata","Actinopteri","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso"
"89","GCA_040955235.2","PRJNA1117510",NA,"Arctozenus risso","473348","Arctozenus risso","GENBANK","Canada's national platform for genome sequencing and analysis",NA,"Canada: Halifax, Nova Scotia; Scotian Shelf","Atlantic Ocean, marine benthic",NA,"Scaffold",1549,126471,NA,729443300,44,31.71,6171,7660,NA,6171,1008,184074,NA,729741100,729443300,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso"
"90","GCA_040955235.2","PRJNA1117510",NA,"Arctozenus risso","473348","Arctozenus risso","GENBANK","Canada's national platform for genome sequencing and analysis",NA,"Canada: Halifax, Nova Scotia; Scotian Shelf","Atlantic Ocean, marine benthic",NA,"Scaffold",1549,126471,NA,729443300,44,31.71,6171,7660,NA,6171,1008,184074,NA,729741100,729443300,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso"
"91","GCA_040955235.2","PRJNA1117510",NA,"Arctozenus risso","473348","Arctozenus risso","GENBANK","Canada's national platform for genome sequencing and analysis",NA,"Canada: Halifax, Nova Scotia; Scotian Shelf","Atlantic Ocean, marine benthic",NA,"Scaffold",1549,126471,NA,729443300,44,31.71,6171,7660,NA,6171,1008,184074,NA,729741100,729443300,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso"
"92","GCA_040955235.2","PRJNA1117510",NA,"Arctozenus risso","473348","Arctozenus risso","GENBANK","Canada's national platform for genome sequencing and analysis",NA,"Canada: Halifax, Nova Scotia; Scotian Shelf","Atlantic Ocean, marine benthic",NA,"Scaffold",1549,126471,NA,729443300,44,31.71,6171,7660,NA,6171,1008,184074,NA,729741100,729443300,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso"
"93","GCA_045788385.1","PRJNA1153307",NA,"Ardea alba","110620","Ardea alba","GENBANK","B10K Consortium",NA,"Denmark: Hovedstaden - Koebenhavns Lufthavn, Kastrup",NA,NA,"Scaffold",9399,36151,NA,1085915241,42,132,200856,207741,NA,200856,8612,41742,NA,1090127251,1085928799,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba"
"94","GCA_045788385.1","PRJNA1153307",NA,"Ardea alba","110620","Ardea alba","GENBANK","B10K Consortium",NA,"Denmark: Hovedstaden - Koebenhavns Lufthavn, Kastrup",NA,NA,"Scaffold",9399,36151,NA,1085915241,42,132,200856,207741,NA,200856,8612,41742,NA,1090127251,1085928799,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba"
"95","GCA_045784155.1","PRJNA1153307",NA,"Ardenna gravis","37051","Ardenna gravis","GENBANK","B10K Consortium",NA,"Canada: Newfoundland - Avalon Peninsula, Gooseberry Cove",NA,NA,"Scaffold",1619,211952,NA,1250619432,42,185,29830,41167,NA,29830,30,11567451,NA,1288125250,1250623461,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Ardenna","Ardenna gravis"
"96","GCA_045784155.1","PRJNA1153307",NA,"Ardenna gravis","37051","Ardenna gravis","GENBANK","B10K Consortium",NA,"Canada: Newfoundland - Avalon Peninsula, Gooseberry Cove",NA,NA,"Scaffold",1619,211952,NA,1250619432,42,185,29830,41167,NA,29830,30,11567451,NA,1288125250,1250623461,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Ardenna","Ardenna gravis"
"97","GCA_013399435.1","PRJNA545868",NA,"Arenaria interpres","54971","Arenaria interpres","GENBANK","B10K Consortium",NA,"Panama",NA,NA,"Scaffold",6140,48252,NA,1114516392,42,40,46803,101016,NA,46803,1608,181329,NA,1124618860,1114561132,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","Arenaria interpres"
"98","GCA_013399435.1","PRJNA545868",NA,"Arenaria interpres","54971","Arenaria interpres","GENBANK","B10K Consortium",NA,"Panama",NA,NA,"Scaffold",6140,48252,NA,1114516392,42,40,46803,101016,NA,46803,1608,181329,NA,1124618860,1114561132,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","Arenaria interpres"
"99","GCA_051992015.1","PRJNA1209848",NA,"Argyropelecus hemigymnus","68504","Argyropelecus hemigymnus","GENBANK","BGI",NA,"China: South China Sea",NA,"not applicable","Scaffold",34295,4241,NA,660784840,47.5,100,285097,356946,NA,285097,12168,6943,NA,708943270,660784840,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus hemigymnus"
"100","GCA_051992015.1","PRJNA1209848",NA,"Argyropelecus hemigymnus","68504","Argyropelecus hemigymnus","GENBANK","BGI",NA,"China: South China Sea",NA,"not applicable","Scaffold",34295,4241,NA,660784840,47.5,100,285097,356946,NA,285097,12168,6943,NA,708943270,660784840,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus hemigymnus"
"101","GCF_949987535.1","PRJEB61579",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","REFSEQ","EBI",NA,"United Kingdom",NA,NA,"Chromosome",275,3015723,NA,2772649958,41.5,30,1374,2551,NA,1374,10,116513105,22,2772885358,2772649958,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"102","GCF_949987535.1","PRJEB61579",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","REFSEQ","EBI",NA,"United Kingdom",NA,NA,"Chromosome",275,3015723,NA,2772649958,41.5,30,1374,2551,NA,1374,10,116513105,22,2772885358,2772649958,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"103","GCF_949987535.1","PRJEB61579",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","REFSEQ","EBI",NA,"United Kingdom",NA,NA,"Chromosome",275,3015723,NA,2772649958,41.5,30,1374,2551,NA,1374,10,116513105,22,2772885358,2772649958,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"104","GCF_949987535.1","PRJEB61579",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","REFSEQ","EBI",NA,"United Kingdom",NA,NA,"Chromosome",275,3015723,NA,2772649958,41.5,30,1374,2551,NA,1374,10,116513105,22,2772885358,2772649958,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"105","GCF_949987535.1","PRJEB61579",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","REFSEQ","EBI",NA,"United Kingdom",NA,NA,"Chromosome",275,3015723,NA,2772649958,41.5,30,1374,2551,NA,1374,10,116513105,22,2772885358,2772649958,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"106","GCF_949987535.1","PRJEB61579",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","REFSEQ","EBI",NA,"United Kingdom",NA,NA,"Chromosome",275,3015723,NA,2772649958,41.5,30,1374,2551,NA,1374,10,116513105,22,2772885358,2772649958,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"107","GCA_949987535.1","PRJEB61579",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Chromosome",275,3015723,NA,2772649958,41.5,30,1374,2551,1,1374,10,116513105,22,2772885358,2772649958,"Mitochondrion",16420,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"108","GCA_949987535.1","PRJEB61579",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Chromosome",275,3015723,NA,2772649958,41.5,30,1374,2551,1,1374,10,116513105,22,2772885358,2772649958,"Mitochondrion",16420,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"109","GCA_949987535.1","PRJEB61579",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Chromosome",275,3015723,NA,2772649958,41.5,30,1374,2551,1,1374,10,116513105,22,2772885358,2772649958,"Mitochondrion",16420,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"110","GCA_949987535.1","PRJEB61579",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Chromosome",275,3015723,NA,2772649958,41.5,30,1374,2551,1,1374,10,116513105,22,2772885358,2772649958,"Mitochondrion",16420,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"111","GCA_949987535.1","PRJEB61579",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Chromosome",275,3015723,NA,2772649958,41.5,30,1374,2551,1,1374,10,116513105,22,2772885358,2772649958,"Mitochondrion",16420,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"112","GCA_949987535.1","PRJEB61579",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Chromosome",275,3015723,NA,2772649958,41.5,30,1374,2551,1,1374,10,116513105,22,2772885358,2772649958,"Mitochondrion",16420,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"113","GCA_950005055.1","PRJEB61580",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Scaffold",3229,228078,NA,2590401353,41.5,30,21271,21272,NA,21271,3229,228078,NA,2590401380,2590401353,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"114","GCA_950005055.1","PRJEB61580",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Scaffold",3229,228078,NA,2590401353,41.5,30,21271,21272,NA,21271,3229,228078,NA,2590401380,2590401353,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"115","GCA_950005055.1","PRJEB61580",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Scaffold",3229,228078,NA,2590401353,41.5,30,21271,21272,NA,21271,3229,228078,NA,2590401380,2590401353,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"116","GCA_950005055.1","PRJEB61580",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Scaffold",3229,228078,NA,2590401353,41.5,30,21271,21272,NA,21271,3229,228078,NA,2590401380,2590401353,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"117","GCA_950005055.1","PRJEB61580",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Scaffold",3229,228078,NA,2590401353,41.5,30,21271,21272,NA,21271,3229,228078,NA,2590401380,2590401353,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"118","GCA_950005055.1","PRJEB61580",NA,"Balaenoptera acutorostrata","9767","Balaenoptera acutorostrata","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Scaffold",3229,228078,NA,2590401353,41.5,30,21271,21272,NA,21271,3229,228078,NA,2590401380,2590401353,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"119","GCA_000978805.1","PRJDB1465",NA,"Balaenoptera bonaerensis","33556","Balaenoptera bonaerensis","GENBANK","Excellent Graduate Schools, Div. of Biological Science, Graduate School of Science",NA,NA,NA,NA,"Scaffold",78746,8410,NA,2220306123,40.5,60,720900,720900,NA,421444,33205,20082,NA,2234641557,2220306123,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera bonaerensis"
"120","GCA_000978805.1","PRJDB1465",NA,"Balaenoptera bonaerensis","33556","Balaenoptera bonaerensis","GENBANK","Excellent Graduate Schools, Div. of Biological Science, Graduate School of Science",NA,NA,NA,NA,"Scaffold",78746,8410,NA,2220306123,40.5,60,720900,720900,NA,421444,33205,20082,NA,2234641557,2220306123,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera bonaerensis"
"121","GCA_965194805.1","PRJEB86465",NA,"Balaenoptera borealis","9768","Balaenoptera borealis","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Chromosome",344,2585625,NA,3234321285,42,48,2571,3750,1,2571,11,118917181,22,3234557085,3234321285,"Mitochondrion",16409,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera borealis"
